id,pwa_url,paper_url
150920,"https://programs.sigchi.org/chi/2024/program/content/150920","https://doi.org/10.1145/3613905.3650900"
150921,"https://programs.sigchi.org/chi/2024/program/content/150921","https://doi.org/10.1145/3613905.3651093"
150932,"https://programs.sigchi.org/chi/2024/program/content/150932","https://doi.org/10.1145/3613905.3651087"
150934,"https://programs.sigchi.org/chi/2024/program/content/150934","https://doi.org/10.1145/3613905.3650805"
150935,"https://programs.sigchi.org/chi/2024/program/content/150935","https://doi.org/10.1145/3613905.3650794"
150936,"https://programs.sigchi.org/chi/2024/program/content/150936","https://doi.org/10.1145/3613905.3651095"
150937,"https://programs.sigchi.org/chi/2024/program/content/150937","https://doi.org/10.1145/3613905.3651010"
150938,"https://programs.sigchi.org/chi/2024/program/content/150938","https://doi.org/10.1145/3613905.3650862"
150939,"https://programs.sigchi.org/chi/2024/program/content/150939","https://doi.org/10.1145/3613905.3651041"
150940,"https://programs.sigchi.org/chi/2024/program/content/150940","https://doi.org/10.1145/3613905.3651026"
150943,"https://programs.sigchi.org/chi/2024/program/content/150943","https://doi.org/10.1145/3613905.3651867"
150950,"https://programs.sigchi.org/chi/2024/program/content/150950","https://doi.org/10.1145/3613905.3650924"
150951,"https://programs.sigchi.org/chi/2024/program/content/150951","https://doi.org/10.1145/3613905.3650984"
150952,"https://programs.sigchi.org/chi/2024/program/content/150952","https://doi.org/10.1145/3613905.3650774"
150953,"https://programs.sigchi.org/chi/2024/program/content/150953","https://doi.org/10.1145/3613905.3650923"
150956,"https://programs.sigchi.org/chi/2024/program/content/150956","https://doi.org/10.1145/3613905.3650872"
150957,"https://programs.sigchi.org/chi/2024/program/content/150957","https://doi.org/10.1145/3613905.3650918"
150958,"https://programs.sigchi.org/chi/2024/program/content/150958","https://doi.org/10.1145/3613905.3650741"
150959,"https://programs.sigchi.org/chi/2024/program/content/150959","https://doi.org/10.1145/3613905.3650846"
150961,"https://programs.sigchi.org/chi/2024/program/content/150961","https://doi.org/10.1145/3613905.3650843"
150963,"https://programs.sigchi.org/chi/2024/program/content/150963","https://doi.org/10.1145/3613905.3651113"
150964,"https://programs.sigchi.org/chi/2024/program/content/150964","https://doi.org/10.1145/3613905.3651062"
150965,"https://programs.sigchi.org/chi/2024/program/content/150965","https://doi.org/10.1145/3613905.3651001"
150967,"https://programs.sigchi.org/chi/2024/program/content/150967","https://doi.org/10.1145/3613905.3650833"
150968,"https://programs.sigchi.org/chi/2024/program/content/150968","https://doi.org/10.1145/3613905.3650769"
150969,"https://programs.sigchi.org/chi/2024/program/content/150969","https://doi.org/10.1145/3613905.3650858"
150970,"https://programs.sigchi.org/chi/2024/program/content/150970","https://doi.org/10.1145/3613905.3652006"
150971,"https://programs.sigchi.org/chi/2024/program/content/150971","https://doi.org/10.1145/3613905.3650750"
150972,"https://programs.sigchi.org/chi/2024/program/content/150972","https://doi.org/10.1145/3613905.3650767"
150976,"https://programs.sigchi.org/chi/2024/program/content/150976","https://doi.org/10.1145/3613905.3651088"
150977,"https://programs.sigchi.org/chi/2024/program/content/150977","https://doi.org/10.1145/3613905.3650743"
150978,"https://programs.sigchi.org/chi/2024/program/content/150978","https://doi.org/10.1145/3613905.3650983"
150979,"https://programs.sigchi.org/chi/2024/program/content/150979","https://doi.org/10.1145/3613905.3650974"
150980,"https://programs.sigchi.org/chi/2024/program/content/150980","https://doi.org/10.1145/3613905.3650803"
150981,"https://programs.sigchi.org/chi/2024/program/content/150981","https://doi.org/10.1145/3613905.3651057"
150982,"https://programs.sigchi.org/chi/2024/program/content/150982","https://doi.org/10.1145/3613905.3650830"
150984,"https://programs.sigchi.org/chi/2024/program/content/150984","https://doi.org/10.1145/3613905.3650877"
150985,"https://programs.sigchi.org/chi/2024/program/content/150985","https://doi.org/10.1145/3613905.3650768"
150987,"https://programs.sigchi.org/chi/2024/program/content/150987","https://doi.org/10.1145/3613905.3650917"
150988,"https://programs.sigchi.org/chi/2024/program/content/150988","https://doi.org/10.1145/3613905.3650956"
150989,"https://programs.sigchi.org/chi/2024/program/content/150989","https://doi.org/10.1145/3613905.3651009"
150991,"https://programs.sigchi.org/chi/2024/program/content/150991","https://doi.org/10.1145/3613905.3651073"
150992,"https://programs.sigchi.org/chi/2024/program/content/150992","https://doi.org/10.1145/3613905.3650816"
150994,"https://programs.sigchi.org/chi/2024/program/content/150994","https://doi.org/10.1145/3613905.3651123"
150996,"https://programs.sigchi.org/chi/2024/program/content/150996","https://doi.org/10.1145/3613905.3650782"
150997,"https://programs.sigchi.org/chi/2024/program/content/150997","https://doi.org/10.1145/3613905.3650786"
150998,"https://programs.sigchi.org/chi/2024/program/content/150998","https://doi.org/10.1145/3613905.3650886"
150999,"https://programs.sigchi.org/chi/2024/program/content/150999","https://doi.org/10.1145/3613905.3651049"
151001,"https://programs.sigchi.org/chi/2024/program/content/151001","https://doi.org/10.1145/3613905.3650998"
151002,"https://programs.sigchi.org/chi/2024/program/content/151002","https://doi.org/10.1145/3613905.3650863"
151004,"https://programs.sigchi.org/chi/2024/program/content/151004","https://doi.org/10.1145/3613905.3650831"
151005,"https://programs.sigchi.org/chi/2024/program/content/151005","https://doi.org/10.1145/3613905.3650933"
151006,"https://programs.sigchi.org/chi/2024/program/content/151006","https://doi.org/10.1145/3613905.3651055"
151009,"https://programs.sigchi.org/chi/2024/program/content/151009","https://doi.org/10.1145/3613905.3651119"
151010,"https://programs.sigchi.org/chi/2024/program/content/151010","https://doi.org/10.1145/3613905.3651066"
151013,"https://programs.sigchi.org/chi/2024/program/content/151013","https://doi.org/10.1145/3613905.3650899"
151015,"https://programs.sigchi.org/chi/2024/program/content/151015","https://doi.org/10.1145/3613905.3650878"
151021,"https://programs.sigchi.org/chi/2024/program/content/151021","https://doi.org/10.1145/3613905.3650914"
151024,"https://programs.sigchi.org/chi/2024/program/content/151024","https://doi.org/10.1145/3613905.3651067"
151028,"https://programs.sigchi.org/chi/2024/program/content/151028","https://doi.org/10.1145/3613905.3651103"
151029,"https://programs.sigchi.org/chi/2024/program/content/151029","https://doi.org/10.1145/3613905.3651022"
151031,"https://programs.sigchi.org/chi/2024/program/content/151031","https://doi.org/10.1145/3613905.3651028"
151032,"https://programs.sigchi.org/chi/2024/program/content/151032","https://doi.org/10.1145/3613905.3650888"
151033,"https://programs.sigchi.org/chi/2024/program/content/151033","https://doi.org/10.1145/3613905.3650754"
151036,"https://programs.sigchi.org/chi/2024/program/content/151036","https://doi.org/10.1145/3613905.3650966"
151037,"https://programs.sigchi.org/chi/2024/program/content/151037","https://doi.org/10.1145/3613905.3650943"
151038,"https://programs.sigchi.org/chi/2024/program/content/151038","https://doi.org/10.1145/3613905.3650976"
151039,"https://programs.sigchi.org/chi/2024/program/content/151039","https://doi.org/10.1145/3613905.3650948"
151041,"https://programs.sigchi.org/chi/2024/program/content/151041","https://doi.org/10.1145/3613905.3650958"
151043,"https://programs.sigchi.org/chi/2024/program/content/151043","https://doi.org/10.1145/3613905.3650868"
151047,"https://programs.sigchi.org/chi/2024/program/content/151047","https://doi.org/10.1145/3613905.3650990"
151048,"https://programs.sigchi.org/chi/2024/program/content/151048","https://doi.org/10.1145/3613905.3650819"
151049,"https://programs.sigchi.org/chi/2024/program/content/151049","https://doi.org/10.1145/3613905.3650836"
151050,"https://programs.sigchi.org/chi/2024/program/content/151050","https://doi.org/10.1145/3613905.3651060"
151051,"https://programs.sigchi.org/chi/2024/program/content/151051","https://doi.org/10.1145/3613905.3650783"
151052,"https://programs.sigchi.org/chi/2024/program/content/151052","https://doi.org/10.1145/3613905.3651045"
151053,"https://programs.sigchi.org/chi/2024/program/content/151053","https://doi.org/10.1145/3613905.3651099"
151054,"https://programs.sigchi.org/chi/2024/program/content/151054","https://doi.org/10.1145/3613905.3651120"
151055,"https://programs.sigchi.org/chi/2024/program/content/151055","https://doi.org/10.1145/3613905.3650971"
151057,"https://programs.sigchi.org/chi/2024/program/content/151057","https://doi.org/10.1145/3613905.3651037"
151059,"https://programs.sigchi.org/chi/2024/program/content/151059","https://doi.org/10.1145/3613905.3650902"
151061,"https://programs.sigchi.org/chi/2024/program/content/151061","https://doi.org/10.1145/3613905.3650905"
151070,"https://programs.sigchi.org/chi/2024/program/content/151070","https://doi.org/10.1145/3613905.3650832"
151073,"https://programs.sigchi.org/chi/2024/program/content/151073","https://doi.org/10.1145/3613905.3651040"
151076,"https://programs.sigchi.org/chi/2024/program/content/151076","https://doi.org/10.1145/3613905.3650945"
151077,"https://programs.sigchi.org/chi/2024/program/content/151077","https://doi.org/10.1145/3613905.3650765"
151078,"https://programs.sigchi.org/chi/2024/program/content/151078","https://doi.org/10.1145/3613905.3650821"
151079,"https://programs.sigchi.org/chi/2024/program/content/151079","https://doi.org/10.1145/3613905.3650961"
151080,"https://programs.sigchi.org/chi/2024/program/content/151080","https://doi.org/10.1145/3613905.3651064"
151081,"https://programs.sigchi.org/chi/2024/program/content/151081","https://doi.org/10.1145/3613905.3651116"
151082,"https://programs.sigchi.org/chi/2024/program/content/151082","https://doi.org/10.1145/3613905.3651008"
151083,"https://programs.sigchi.org/chi/2024/program/content/151083","https://doi.org/10.1145/3613905.3651013"
151084,"https://programs.sigchi.org/chi/2024/program/content/151084","https://doi.org/10.1145/3613905.3651396"
151085,"https://programs.sigchi.org/chi/2024/program/content/151085","https://doi.org/10.1145/3613905.3650751"
151088,"https://programs.sigchi.org/chi/2024/program/content/151088","https://doi.org/10.1145/3613905.3650825"
151090,"https://programs.sigchi.org/chi/2024/program/content/151090","https://doi.org/10.1145/3613905.3650907"
151092,"https://programs.sigchi.org/chi/2024/program/content/151092","https://doi.org/10.1145/3613905.3650748"
151093,"https://programs.sigchi.org/chi/2024/program/content/151093","https://doi.org/10.1145/3613905.3651122"
151094,"https://programs.sigchi.org/chi/2024/program/content/151094","https://doi.org/10.1145/3613905.3651024"
151095,"https://programs.sigchi.org/chi/2024/program/content/151095","https://doi.org/10.1145/3613905.3650826"
151096,"https://programs.sigchi.org/chi/2024/program/content/151096","https://doi.org/10.1145/3613905.3650776"
151099,"https://programs.sigchi.org/chi/2024/program/content/151099","https://doi.org/10.1145/3613905.3650731"
151100,"https://programs.sigchi.org/chi/2024/program/content/151100","https://doi.org/10.1145/3613905.3650823"
151101,"https://programs.sigchi.org/chi/2024/program/content/151101","https://doi.org/10.1145/3613905.3650810"
151102,"https://programs.sigchi.org/chi/2024/program/content/151102","https://doi.org/10.1145/3613905.3651082"
151103,"https://programs.sigchi.org/chi/2024/program/content/151103","https://doi.org/10.1145/3613905.3651097"
151104,"https://programs.sigchi.org/chi/2024/program/content/151104","https://doi.org/10.1145/3613905.3650745"
151105,"https://programs.sigchi.org/chi/2024/program/content/151105","https://doi.org/10.1145/3613905.3651058"
151106,"https://programs.sigchi.org/chi/2024/program/content/151106","https://doi.org/10.1145/3613905.3651089"
151113,"https://programs.sigchi.org/chi/2024/program/content/151113","https://doi.org/10.1145/3613905.3651043"
